TITLE = "Visualization of the solution"
VARIABLES = "x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
ZONE NODES= 6745, ELEMENTS= 13390, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
3.013700e-01	5.097380e-01	-1.325689e-02	1.146935e+00	7.044892e-01	2.779140e-01	-4.577311e-01	3.413247e+00	1.228751e+00	1.057047e+00	6.299875e-01	4.304698e-01	
2.683862e-01	4.501969e-01	-1.455703e-02	1.119605e+00	7.478805e-01	2.330258e-01	-4.716329e-01	3.343381e+00	1.188003e+00	1.046941e+00	6.700616e-01	3.489732e-01	
2.922534e-01	4.910005e-01	-1.468201e-02	1.107571e+00	7.611580e-01	2.211367e-01	-4.640734e-01	3.310726e+00	1.171952e+00	1.044018e+00	6.813505e-01	3.168726e-01	
3.409953e-01	5.731639e-01	-1.536012e-02	1.090944e+00	7.924038e-01	1.942955e-01	-4.515536e-01	3.267712e+00	1.147672e+00	1.037970e+00	7.043274e-01	2.683113e-01	
3.193597e-01	5.383095e-01	-1.439405e-02	1.111451e+00	7.514952e-01	2.294432e-01	-4.625417e-01	3.319984e+00	1.178399e+00	1.046096e+00	6.733368e-01	3.297668e-01	
2.839341e-01	4.784195e-01	-1.388334e-02	1.134508e+00	7.340325e-01	2.521747e-01	-4.742747e-01	3.383966e+00	1.207738e+00	1.050351e+00	6.567284e-01	3.884437e-01	
2.473522e-01	4.185313e-01	-1.218774e-02	1.178963e+00	6.420527e-01	3.223863e-01	-4.412787e-01	3.494445e+00	1.277182e+00	1.068863e+00	5.807124e-01	5.273319e-01	
2.020603e-01	3.423605e-01	-1.088748e-02	1.205897e+00	5.779289e-01	3.665889e-01	-4.153471e-01	3.562094e+00	1.318543e+00	1.078831e+00	5.365740e-01	6.100540e-01	
1.763970e-01	2.980373e-01	-1.087852e-02	1.212337e+00	5.562951e-01	3.733225e-01	-4.015335e-01	3.576675e+00	1.330027e+00	1.082447e+00	5.198539e-01	6.330230e-01	
1.795101e-01	3.002266e-01	-1.290582e-02	1.169588e+00	6.381851e-01	3.048168e-01	-4.555763e-01	3.467647e+00	1.266034e+00	1.068027e+00	5.842983e-01	5.050372e-01	
2.110613e-01	3.552881e-01	-1.254819e-02	1.172484e+00	6.452029e-01	3.103290e-01	-4.556326e-01	3.477321e+00	1.268080e+00	1.067110e+00	5.882114e-01	5.091273e-01	
1.741403e-01	2.887275e-01	-1.412092e-02	1.141427e+00	6.892950e-01	2.585798e-01	-4.656190e-01	3.394757e+00	1.224948e+00	1.058861e+00	6.226079e-01	4.228636e-01	
1.661887e-01	2.758898e-01	-1.366148e-02	1.157952e+00	6.668921e-01	2.791872e-01	-4.587701e-01	3.438012e+00	1.248574e+00	1.063882e+00	6.018428e-01	4.701167e-01	
2.450207e-01	4.104000e-01	-1.435265e-02	1.127938e+00	7.236230e-01	2.471001e-01	-4.650664e-01	3.362241e+00	1.202872e+00	1.052212e+00	6.493715e-01	3.787117e-01	
2.174847e-01	3.631777e-01	-1.424821e-02	1.137579e+00	7.053051e-01	2.555708e-01	-4.647009e-01	3.386457e+00	1.217675e+00	1.056134e+00	6.336797e-01	4.083178e-01	
1.863702e-01	3.097016e-01	-1.417550e-02	1.135960e+00	6.909373e-01	2.579059e-01	-4.625270e-01	3.379291e+00	1.218289e+00	1.058173e+00	6.254151e-01	4.095461e-01	
1.736995e-01	2.860374e-01	-1.506617e-02	1.126976e+00	7.274770e-01	2.291012e-01	-4.711289e-01	3.359887e+00	1.201330e+00	1.051761e+00	6.511590e-01	3.756285e-01	
2.738303e-01	4.564183e-01	-1.587722e-02	1.092511e+00	7.948505e-01	1.913301e-01	-4.588388e-01	3.273306e+00	1.148422e+00	1.037158e+00	7.073736e-01	2.698123e-01	
2.530539e-01	4.214992e-01	-1.555709e-02	1.105606e+00	7.712028e-01	2.089149e-01	-4.642166e-01	3.306566e+00	1.168160e+00	1.042489e+00	6.872066e-01	3.092874e-01	
3.068353e-01	5.125614e-01	-1.608529e-02	1.082730e+00	8.111325e-01	1.777605e-01	-4.485129e-01	3.247620e+00	1.134520e+00	1.033859e+00	7.196731e-01	2.420075e-01	
4.014983e-01	6.737976e-01	-1.644708e-02	1.046526e+00	8.599688e-01	1.345663e-01	-4.098876e-01	3.151796e+00	1.083816e+00	1.021822e+00	7.635006e-01	1.406011e-01	
3.711568e-01	6.225148e-01	-1.622439e-02	1.056322e+00	8.336568e-01	1.523274e-01	-4.188836e-01	3.174615e+00	1.100645e+00	1.028065e+00	7.409656e-01	1.742590e-01	
3.352517e-01	5.594566e-01	-1.672675e-02	1.066586e+00	8.439148e-01	1.501218e-01	-4.262705e-01	3.206175e+00	1.110625e+00	1.027404e+00	7.433702e-01	1.942191e-01	
4.169012e-01	6.953833e-01	-1.775751e-02	1.028559e+00	9.136410e-01	9.338604e-02	-3.726895e-01	3.109935e+00	1.052958e+00	1.010069e+00	8.049167e-01	7.888337e-02	
2.734229e-01	4.517648e-01	-1.729652e-02	1.057892e+00	8.475841e-01	1.389980e-01	-4.284451e-01	3.182705e+00	1.098908e+00	1.024919e+00	7.523700e-01	1.707850e-01	
3.299740e-01	5.603532e-01	-1.258357e-02	1.159115e+00	6.862494e-01	2.955532e-01	-4.518700e-01	3.444897e+00	1.246397e+00	1.060961e+00	6.139850e-01	4.657620e-01	
3.855063e-01	6.511313e-01	-1.478556e-02	1.097361e+00	7.931547e-01	2.014922e-01	-4.492433e-01	3.285852e+00	1.155503e+00	1.038941e+00	7.006688e-01	2.839738e-01	
4.381765e-01	7.475024e-01	-1.226609e-02	1.142644e+00	6.955690e-01	2.887848e-01	-4.518430e-01	3.399747e+00	1.224883e+00	1.057677e+00	6.274311e-01	4.227340e-01	
4.117893e-01	6.976593e-01	-1.424897e-02	1.101382e+00	7.676862e-01	2.236114e-01	-4.436254e-01	3.292477e+00	1.165155e+00	1.043794e+00	6.822077e-01	3.032777e-01	
3.639390e-01	6.147088e-01	-1.452162e-02	1.103944e+00	7.662808e-01	2.192120e-01	-4.538212e-01	3.300286e+00	1.167716e+00	1.043661e+00	6.827186e-01	3.084010e-01	
3.862670e-01	6.558512e-01	-1.333365e-02	1.125332e+00	7.286047e-01	2.588233e-01	-4.530523e-01	3.355213e+00	1.199352e+00	1.051563e+00	6.519436e-01	3.716721e-01	
3.617969e-01	6.149846e-01	-1.270465e-02	1.149396e+00	7.056488e-01	2.827609e-01	-4.616301e-01	3.421140e+00	1.230819e+00	1.056559e+00	6.319624e-01	4.346063e-01	
4.124496e-01	7.023395e-01	-1.267492e-02	1.134119e+00	7.037646e-01	2.789278e-01	-4.492515e-01	3.376272e+00	1.213854e+00	1.056033e+00	6.340882e-01	4.006769e-01	
3.987136e-01	6.718945e-01	-1.549784e-02	1.081262e+00	8.303863e-01	1.726800e-01	-4.414903e-01	3.246650e+00	1.129548e+00	1.030726e+00	7.312340e-01	2.320633e-01	
3.428172e-01	5.796016e-01	-1.398829e-02	1.114945e+00	7.487365e-01	2.339330e-01	-4.615294e-01	3.329366e+00	1.183158e+00	1.047029e+00	6.697186e-01	3.392839e-01	
4.251688e-01	7.228546e-01	-1.332365e-02	1.122859e+00	7.417317e-01	2.514351e-01	-4.558802e-01	3.350590e+00	1.193964e+00	1.049145e+00	6.614628e-01	3.608971e-01	
3.791742e-01	6.458987e-01	-1.220932e-02	1.152812e+00	6.873940e-01	2.984042e-01	-4.512929e-01	3.427528e+00	1.238254e+00	1.059792e+00	6.187930e-01	4.494761e-01	
4.933536e-01	8.418719e-01	-1.258995e-02	1.129858e+00	7.288912e-01	2.603340e-01	-4.535042e-01	3.368091e+00	1.204790e+00	1.052100e+00	6.498176e-01	3.825479e-01	
5.170392e-01	8.826908e-01	-1.257070e-02	1.121523e+00	7.370168e-01	2.533153e-01	-4.535384e-01	3.345814e+00	1.193334e+00	1.049840e+00	6.587371e-01	3.596353e-01	
4.549736e-01	7.748924e-01	-1.299732e-02	1.116559e+00	7.289687e-01	2.518779e-01	-4.378946e-01	3.328537e+00	1.190519e+00	1.052021e+00	6.501312e-01	3.540072e-01	
5.574807e-01	9.514287e-01	-1.292426e-02	1.102575e+00	7.829184e-01	2.179417e-01	-4.521064e-01	3.299527e+00	1.162931e+00	1.040675e+00	6.941095e-01	2.988298e-01	
4.923440e-01	8.370543e-01	-1.387894e-02	1.104976e+00	7.991409e-01	2.049040e-01	-4.596482e-01	3.309720e+00	1.162457e+00	1.037991e+00	7.042493e-01	2.978817e-01	
4.701360e-01	8.038756e-01	-1.161219e-02	1.140700e+00	6.852478e-01	2.906916e-01	-4.369138e-01	3.390985e+00	1.225780e+00	1.060255e+00	6.168938e-01	4.245273e-01	
5.066265e-01	8.684143e-01	-1.074446e-02	1.160917e+00	6.577870e-01	3.212597e-01	-4.318570e-01	3.445028e+00	1.253559e+00	1.065401e+00	5.954557e-01	4.800864e-01	
5.534357e-01	9.471714e-01	-1.174246e-02	1.129234e+00	7.174777e-01	2.716389e-01	-4.509844e-01	3.364728e+00	1.205628e+00	1.053414e+00	6.445934e-01	3.842246e-01	
5.689920e-01	9.754499e-01	-1.101901e-02	1.147183e+00	6.962065e-01	2.968271e-01	-4.449610e-01	3.412417e+00	1.230586e+00	1.058397e+00	6.245030e-01	4.341395e-01	
5.364035e-01	9.206531e-01	-1.025328e-02	1.172694e+00	6.380160e-01	3.410752e-01	-4.323061e-01	3.476708e+00	1.269546e+00	1.068152e+00	5.837618e-01	5.120603e-01	
5.318680e-01	9.099935e-01	-1.175327e-02	1.141993e+00	7.155556e-01	2.784145e-01	-4.538245e-01	3.400938e+00	1.221059e+00	1.054976e+00	6.383422e-01	4.150862e-01	
5.576374e-01	9.571817e-01	-1.031509e-02	1.172521e+00	6.535916e-01	3.343490e-01	-4.397271e-01	3.478905e+00	1.266646e+00	1.065870e+00	5.934742e-01	5.062606e-01	
4.890898e-01	8.372497e-01	-1.124645e-02	1.170645e+00	6.802291e-01	3.115505e-01	-4.440113e-01	3.476626e+00	1.261334e+00	1.063100e+00	6.051092e-01	4.956354e-01	
5.012500e-01	8.610001e-01	-9.625009e-03	1.187761e+00	6.005894e-01	3.694046e-01	-4.074365e-01	3.513502e+00	1.293733e+00	1.074694e+00	5.552162e-01	5.604345e-01	
4.474456e-01	7.667069e-01	-1.050082e-02	1.169737e+00	6.292651e-01	3.417515e-01	-4.065681e-01	3.464441e+00	1.269842e+00	1.071102e+00	5.710225e-01	5.126517e-01	
4.179170e-01	7.150615e-01	-1.090802e-02	1.178480e+00	6.295696e-01	3.486739e-01	-4.264905e-01	3.491740e+00	1.277928e+00	1.069926e+00	5.761248e-01	5.288250e-01	
3.742471e-01	6.394944e-01	-1.102389e-02	1.188519e+00	6.254623e-01	3.543246e-01	-4.264613e-01	3.519901e+00	1.290399e+00	1.071242e+00	5.704149e-01	5.537669e-01	
3.499518e-01	5.972226e-01	-1.122691e-02	1.191953e+00	6.382496e-01	3.443780e-01	-4.303060e-01	3.531087e+00	1.293114e+00	1.070402e+00	5.740635e-01	5.591968e-01	
3.944741e-01	6.730368e-01	-1.180501e-02	1.161992e+00	6.687815e-01	3.154998e-01	-4.395246e-01	3.450218e+00	1.252722e+00	1.063704e+00	6.025876e-01	4.784113e-01	
4.090089e-01	7.020716e-01	-9.352521e-03	1.198707e+00	5.602840e-01	3.999636e-01	-3.848313e-01	3.539508e+00	1.312027e+00	1.079939e+00	5.314931e-01	5.970230e-01	
3.960113e-01	6.779871e-01	-1.045384e-02	1.183642e+00	5.955582e-01	3.703222e-01	-4.074330e-01	3.501226e+00	1.289337e+00	1.074770e+00	5.548803e-01	5.516421e-01	
4.862534e-01	8.343631e-01	-1.009410e-02	1.182537e+00	6.098595e-01	3.593189e-01	-4.183243e-01	3.500305e+00	1.285786e+00	1.072811e+00	5.635449e-01	5.445399e-01	
4.667572e-01	8.008385e-01	-1.001004e-02	1.191174e+00	6.079938e-01	3.635804e-01	-4.205374e-01	3.525001e+00	1.296046e+00	1.073531e+00	5.603724e-01	5.650599e-01	
4.544087e-01	7.804717e-01	-9.376157e-03	1.183282e+00	5.751875e-01	3.781769e-01	-3.856524e-01	3.495955e+00	1.293152e+00	1.078277e+00	5.390968e-01	5.592718e-01	
4.337267e-01	7.451113e-01	-9.113702e-03	1.196357e+00	5.541012e-01	4.024688e-01	-3.771174e-01	3.531576e+00	1.310449e+00	1.080759e+00	5.277116e-01	5.938665e-01	
5.155078e-01	8.864985e-01	-9.044250e-03	1.188185e+00	5.847554e-01	3.786853e-01	-3.990622e-01	3.512463e+00	1.296485e+00	1.076596e+00	5.467047e-01	5.659377e-01	
4.963690e-01	8.539077e-01	-8.709239e-03	1.204294e+00	5.599433e-01	4.014895e-01	-3.853282e-01	3.555460e+00	1.318687e+00	1.080385e+00	5.294385e-01	6.103412e-01	
5.354533e-01	9.214128e-01	-8.726055e-03	1.207698e+00	5.798370e-01	3.966969e-01	-3.972117e-01	3.568424e+00	1.319502e+00	1.078006e+00	5.403325e-01	6.119722e-01	
6.771490e-03	0.000000e+00	-1.415300e-02	1.240821e+00	4.454591e-01	-2.873802e-03	-4.288150e-01	3.631148e+00	1.390835e+00	1.105951e+00	3.977953e-01	7.546381e-01	
4.925120e-03	0.000000e+00	-1.214236e-02	1.252176e+00	3.308276e-01	-9.519606e-03	-3.859097e-01	3.649444e+00	1.418495e+00	1.117718e+00	3.223957e-01	8.099588e-01	
3.542421e-03	0.000000e+00	-1.033264e-02	1.262185e+00	2.762883e-01	1.842456e-02	-3.497855e-01	3.671420e+00	1.437032e+00	1.123344e+00	2.799591e-01	8.470315e-01	
1.195429e-02	1.235045e-02	-1.199789e-02	1.268468e+00	4.332149e-01	1.190255e-01	-4.174009e-01	3.709409e+00	1.424469e+00	1.108008e+00	3.855686e-01	8.219065e-01	
2.738846e-01	4.632359e-01	-1.279237e-02	1.174981e+00	6.763308e-01	3.076307e-01	-4.509062e-01	3.488632e+00	1.266876e+00	1.063831e+00	6.020536e-01	5.067206e-01	
